location_type,habitat_type,fish_type,fork_length_mm,weight_g,condition_factor,date,side_channel,control_impact,channel_status
Side Channel,Roving,LFR,32,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,LFR,34,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,LFR,34,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,LFR,34,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,LFR,34,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,LFR,34,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,LFR,34,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,LFR,34,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,LFR,35,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,LFR,35,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,LFR,35,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,LFR,35,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,LFR,35,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,LFR,36,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,LFR,36,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,LFR,36,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,LFR,36,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,LFR,36,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,LFR,36,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,LFR,37,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,LFR,37,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,LFR,37,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,LFR,38,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,LFR,39,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,LFR,39,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,LFR,40,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,LFR,40,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,LFR,40,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,41,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,42,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,42,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,42,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,44,0.71,0.833489857,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,44,0.94,1.031550069,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,44,NA,NA,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,44,0.58,0.595874086,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Roving,FR,44,1.19,1.076027199,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Pool,FR,44,1.35,1.147481067,4/30/2019,N. Cypress,Impact,Post-restoration side channel
Side Channel,Riffle,LFR,36,NA,NA,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Riffle,FR,42,0.65,0.877335061,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Pool,FR,44,0.95,1.115232908,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Roving,FR,44,1.22,1.432193839,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Roving,FR,52,NA,NA,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Roving,FR,54,1.92,1.219326322,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Roving,FR,57,1.85,0.998957844,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Roving,FR,57,1.95,1.052955565,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Riffle,FR,58,2.1,1.076304892,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Roving,FR,58,2.22,1.137808028,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Roving,FR,58,3.11,1.593956292,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Roving,FR,60,2.7,1.25,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Roving,FR,61,2.61,1.149875981,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Roving,FR,61,3.35,1.475894458,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Roving,FR,62,3.31,1.388842268,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Roving,FR,64,2.76,1.052856445,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Roving,FR,64,2.97,1.132965088,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Roving,FR,66,3.34,1.161755294,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Roving,FR,66,3.34,1.161755294,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Roving,FR,66,3.58,1.245234716,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Roving,FR,67,3.34,1.110508939,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Roving,FR,68,3.84,1.221249746,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Roving,FR,68,4.42,1.405709343,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Roving,FR,71,3.72,1.039364535,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Roving,FR,74,3.24,0.799557775,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Roving,FR,75,5.08,1.204148148,5/1/2019,Wyndham,Control,Control side channel
Side Channel,Roving,FR,76,5.03,1.14584852,5/1/2019,Wyndham,Control,Control side channel
Mainstem,Down Mainstem,JT,27,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Down Mainstem,JT,27,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Down Mainstem,JT,27,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Down Mainstem,JT,27,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,34,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,35,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,35,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,35,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,36,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,36,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,36,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,36,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,36,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,37,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,37,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,37,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,37,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,37,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,37,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,37,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,38,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,38,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,38,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,38,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,39,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,39,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,39,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,40,0.85,1.328125,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,40,1.54,2.40625,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,LFR,40,NA,NA,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,FR,41,0.75,1.088202435,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,FR,41,1.2,1.741123895,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,FR,45,0.6,0.658436214,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,FR,47,1.24,1.194340368,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,FR,56,1.74,0.990798105,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,FR,59,1.95,0.949464161,5/1/2019,Wyndham,Control,Mainstem
Mainstem,Roving,JT,32,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Mainstem,Roving,LFR,34,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,LFR,38,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Mainstem,Roving,LFR,38,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,LFR,40,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Mainstem,Roving,LFR,40,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Mainstem,Roving,LFR,41,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Mainstem,Roving,FR,42,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Mainstem,Roving,FR,42,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,43,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Mainstem,Roving,FR,43,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Mainstem,Roving,FR,43,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Mainstem,Roving,FR,43,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Mainstem,Roving,FR,44,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,FR,48,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Mainstem,Roving,FR,53,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Mainstem,Roving,FR,57,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Mainstem,Roving,FR,57,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Mainstem,Mid Mainstem,JT,67,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Mainstem,Roving,FR,72,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Mainstem,Roving,FR,74,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Mainstem,Roving,FR,74,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Mainstem,Roving,FR,76,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Mainstem,Roving,FR,85,NA,NA,5/2/2019,Lake California,Impact,Mainstem
Side Channel,Roving,LFR,34,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,LFR,34,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,LFR,38,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,LFR,39,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,FR,42,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,FR,43,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,FR,44,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,FR,46,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,FR,46,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Pool,FR,47,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,FR,47,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,FR,49,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,FR,54,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,FR,54,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,FR,61,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,FR,63,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,FR,66,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,FR,67,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,FR,69,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,FR,71,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,FR,71,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,FR,77,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,FR,80,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Side Channel,Roving,FR,84,NA,NA,5/2/2019,Lake California,Impact,Post-restoration side channel
Mainstem,Up Mainstem,LFR,33,NA,NA,5/2/2019,Mainstem North,Control,Mainstem
Mainstem,Down Mainstem,LFR,34,NA,NA,5/2/2019,Mainstem North,Control,Mainstem
Mainstem,Roving,LFR,34,NA,NA,5/2/2019,Mainstem North,Control,Mainstem
Mainstem,Roving,LFR,35,NA,NA,5/2/2019,Mainstem North,Control,Mainstem
Mainstem,Up Mainstem,LFR,36,NA,NA,5/2/2019,Mainstem North,Control,Mainstem
Mainstem,Up Mainstem,LFR,37,NA,NA,5/2/2019,Mainstem North,Control,Mainstem
Mainstem,Roving,LFR,40,NA,NA,5/2/2019,Mainstem North,Control,Mainstem
Mainstem,Mid Mainstem,LFR,40,NA,NA,5/2/2019,Mainstem North,Control,Mainstem
Mainstem,Up Mainstem,FR,42,NA,NA,5/2/2019,Mainstem North,Control,Mainstem
Mainstem,Up Mainstem,FR,46,NA,NA,5/2/2019,Mainstem North,Control,Mainstem
Mainstem,Up Mainstem,FR,46,NA,NA,5/2/2019,Mainstem North,Control,Mainstem
Mainstem,Roving,FR,54,NA,NA,5/2/2019,Mainstem North,Control,Mainstem
Mainstem,Roving,FR,64,NA,NA,5/2/2019,Mainstem North,Control,Mainstem
Mainstem,Down Mainstem,FR,66,NA,NA,5/2/2019,Mainstem North,Control,Mainstem
Mainstem,Roving,FR,82,NA,NA,5/2/2019,Mainstem North,Control,Mainstem
Mainstem,Mid Mainstem,FR,83,NA,NA,5/2/2019,Mainstem North,Control,Mainstem
Mainstem,Up Mainstem,LFR,38,NA,NA,5/3/2019,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,44,0.81,0.950882795,5/3/2019,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,44,0.84,0.986100676,5/3/2019,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,46,1,1.027369113,5/3/2019,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,47,0.97,0.934282384,5/3/2019,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,47,1.04,1.001704825,5/3/2019,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,47,1.2,1.155813259,5/3/2019,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,47,1.27,1.223235699,5/3/2019,Bourbon,Control,Mainstem
Side Channel,Flatwater,FR,45,1.34,1.470507545,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,45,1.61,1.766803841,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,49,2.06,1.750971109,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,54,1.52,0.965300005,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,59,3.43,1.670083115,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,66,4.25,1.478281437,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,68,4.89,1.555185223,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,69,3.83,1.16587369,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,71,5.71,1.595368681,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,73,4.17,1.071932589,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,73,6.53,1.678589882,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,74,4.54,1.120367994,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,75,6.14,1.455407407,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,75,6.23,1.476740741,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,76,4.89,1.113956116,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,76,6.3,1.435158186,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,78,6.02,1.268564878,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,79,6.33,1.283874095,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,82,7.08,1.284078873,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,84,6.71,1.132099665,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,84,7.33,1.236704999,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,84,8.19,1.381802721,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,86,6.89,1.083237954,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,86,7.94,1.248317758,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,FR,86,8.31,1.306488737,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,SR,94,9.19,1.106450401,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,JT,103,12.21,1.117387966,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,SR,103,13.03,1.192429582,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,JT,106,13.7,1.150278418,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,JT,109,13.26,1.023915295,5/3/2019,Bourbon,Control,Control side channel
Side Channel,Flatwater,JT,121,20.27,1.144188656,5/3/2019,Bourbon,Control,Control side channel
Mainstem,Mid Mainstem,LFR,24,NA,NA,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,LFR,34,0.32,0.814166497,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,LFR,34,0.35,0.890494606,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Mid Mainstem,LFR,34,NA,NA,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,LFR,35,0.33,0.7696793,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Mid Mainstem,LFR,35,NA,NA,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,LFR,36,0.48,1.028806584,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,LFR,36,0.49,1.050240055,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Mid Mainstem,LFR,36,NA,NA,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,LFR,37,0.54,1.066077034,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Mid Mainstem,JT,37,NA,NA,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Mid Mainstem,LFR,37,NA,NA,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Mid Mainstem,LFR,37,NA,NA,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Mid Mainstem,LFR,37,NA,NA,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,LFR,38,0.48,0.874763085,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,LFR,38,0.51,0.929435778,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,LFR,39,0.56,0.944048281,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,LFR,39,0.59,0.994622296,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,LFR,39,0.74,1.247492372,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Mid Mainstem,LFR,39,NA,NA,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Mid Mainstem,JT,39,NA,NA,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Mid Mainstem,LFR,39,NA,NA,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Mid Mainstem,LFR,39,NA,NA,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,LFR,42,0.61,0.823345211,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,LFR,42,0.64,0.863837599,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,LFR,42,0.64,0.863837599,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,LFR,42,0.87,1.174279236,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,43,0.61,0.767228043,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,43,0.69,0.867848114,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,44,0.76,0.892186326,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,44,1.05,1.232625845,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,47,1,0.963177716,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,47,1.19,1.146181482,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,47,1.2,1.155813259,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,49,1.04,0.883985414,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,49,1.23,1.04548275,5/7/2019,Kapusta,Impact,Mainstem
Mainstem,Up Mainstem,FR,49,1.32,1.121981487,5/7/2019,Kapusta,Impact,Mainstem
Side Channel,Riffle,LFR,34,NA,NA,5/7/2019,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,LFR,37,NA,NA,5/7/2019,Kapusta,Impact,Post-restoration side channel
Side Channel,Riffle,FR,78,NA,NA,5/7/2019,Kapusta,Impact,Post-restoration side channel
Side Channel,Pool,LFR,32,0.31,0.946044922,5/8/2019,Painters,Control,Post-restoration side channel
Side Channel,Pool,LFR,32,0.57,1.329446064,5/8/2019,Painters,Control,Post-restoration side channel
Side Channel,Pool,LFR,32,0.36,0.771604938,5/8/2019,Painters,Control,Post-restoration side channel
Side Channel,Flatwater,LFR,32,0.4,0.85733882,5/8/2019,Painters,Control,Post-restoration side channel
Side Channel,Pool,LFR,32,0.42,0.900205761,5/8/2019,Painters,Control,Post-restoration side channel
Side Channel,Pool,LFR,32,0.44,0.943072702,5/8/2019,Painters,Control,Post-restoration side channel
Side Channel,Pool,LFR,32,0.46,0.908139696,5/8/2019,Painters,Control,Post-restoration side channel
Side Channel,Pool,LFR,32,0.38,0.692520776,5/8/2019,Painters,Control,Post-restoration side channel
Side Channel,Pool,LFR,32,0.45,0.820090392,5/8/2019,Painters,Control,Post-restoration side channel
Side Channel,Flatwater,LFR,32,0.56,1.020556932,5/8/2019,Painters,Control,Post-restoration side channel
